Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Year,CapEx [$/tonne],OpEx [$/tonne],LCOF [$/tonne],Emissions [kg CO2e / kg fuel],Comment
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Turkey,2024,458.7047462500924,1375.9550901704752,1834.6598364205674,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Belgium,2024,722.0819219816015,2905.929926868403,3628.0118488500048,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,France,2024,647.7314273971084,3806.071342689968,4453.802770087076,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Germany,2024,656.5526725173025,3870.6480091067788,4527.200681624081,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Italy,2024,585.9827115557499,4849.25222632961,5435.23493788536,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Netherlands,2024,710.7403211127805,5051.5066020994545,5762.246923212235,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Spain,2024,551.3278200121304,3039.3119680925593,3590.6397881046896,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,United Kingdom,2024,640.1703601512279,3217.0863090762246,3857.256669227452,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Czech Republic,2024,564.5596876924213,2987.9668931715114,3552.526580863933,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Finland,2024,725.8624556045418,4410.311995174542,5136.174450779084,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Hungary,2024,582.2021779328095,5064.057737659268,5646.259915592078,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Norway,2024,834.8678417326544,5100.158475603365,5935.02631733602,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Poland,2024,589.1331562415335,2687.3346769066334,3276.467833148167,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Sweden,2024,763.667791833945,3108.3321707824743,3871.9999626164195,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Oman,2024,601.7349349846679,4993.058193717785,5594.793128702453,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,United Arab Emirates,2024,601.7349349846679,1823.629202310418,2425.364137295086,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Malaysia,2024,551.3278200121304,1106.5314260323883,1657.8592460445186,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Saudi Arabia,2024,601.7349349846679,432.07368103231556,1033.8086160169835,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Greece,2024,579.6818221841826,3767.4209183865078,4347.10274057069,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Austria,2024,655.2924946429893,4675.0278920136725,5330.320386656662,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Switzerland,2024,696.2482755581759,6260.783829341241,6957.0321048994165,5.538741706972388,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,nuke,SMRCCS_H_C_nuke_E,Portugal,2024,573.3809328126155,4215.4423123297265,4788.823245142342,5.538741706972388,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,United States,2024,678.10165,1815.9036913473433,2494.0053413473433,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Brazil,2024,691.663683,1706.1520429581465,2397.8157259581467,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Canada,2024,603.5104685,1783.2974984470397,2386.80796694704,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Mexico,2024,549.2623365,1682.5785603671584,2231.8408968671583,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Australia,2024,663.86151535,1817.8527447234856,2481.7142600734855,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,India,2024,429.91644610000003,1685.7886825241126,2115.7051286241126,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Indonesia,2024,431.95075105,1686.9853534311128,2118.936104481113,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Philippines,2024,471.28064674999996,1672.3478786354367,2143.6285253854367,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Singapore,2024,560.7900645499999,1762.4880447411408,2323.278109291141,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Thailand,2024,442.1222758,1692.8321429816915,2134.9544187816914,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,China,2024,534.3441002,1759.91195063004,2294.2560508300403,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Japan,2024,728.9592737500001,1767.1776999710112,2496.136973721011,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Russia,2024,482.8083748,1681.691147972464,2164.499522772464,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,South Korea,2024,779.8168975,1755.9299822004589,2535.746879700459,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Taipei,2024,573.6739959,1882.8396916276174,2456.5136875276175,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,South Arabia,2024,720.1439523000001,1725.9352901106447,2446.079242410645,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,South Africa,2024,825.9278097,1732.2823215546446,2558.2101312546447,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Turkey,2024,493.6580012,1685.5886444147172,2179.246645614717,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Belgium,2024,777.1044909,1851.533212293911,2628.637703193911,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,France,2024,697.0884962000001,1812.713163468172,2509.8016596681723,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Germany,2024,706.5819193,1840.731305320746,2547.313224620746,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Italy,2024,630.6345345,1784.130195908667,2414.7647304086668,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Netherlands,2024,764.8986612,1809.3867640929875,2574.2854252929874,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Spain,2024,593.3389437500001,1761.622889337595,2354.961833087595,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,United Kingdom,2024,688.9512764,1775.0408171295019,2463.9920935295017,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Czech Republic,2024,607.5790784,1730.8429628044332,2338.4220412044333,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Finland,2024,781.1731008,1826.6201973558598,2607.7932981558597,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Hungary,2024,626.5659246,1706.2920133751127,2332.8579379751127,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Norway,2024,898.48468625,1866.092707927966,2764.577394177966,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Poland,2024,634.02504275,1712.8656413968747,2346.8906841468747,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Sweden,2024,821.8591997999999,1840.3728363492148,2662.2320361492148,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Oman,2024,647.5870757499999,1740.4062160182846,2387.9932917682845,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,United Arab Emirates,2024,647.5870757499999,1762.671774416051,2410.258850166051,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Malaysia,2024,593.3389437500001,1697.4161394855414,2290.7550832355414,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Saudi Arabia,2024,647.5870757499999,1749.7270649384168,2397.314140688417,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Greece,2024,623.853518,1729.0305944256938,2352.8841124256937,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Austria,2024,705.2257159999999,1818.4464829953638,2523.672198995364,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Switzerland,2024,749.30232325,1893.3773912686177,2642.6797145186174,4.285164945805984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,nuke,LTE_H_SMRCCS_C_nuke_E,Portugal,2024,617.0725015,1720.1416693378553,2337.2141708378554,4.285164945805984,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,United States,2024,444.4539538804724,1256.2550480483335,1700.709001928806,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Brazil,2024,453.34303295808184,2756.684998253303,3210.028031211385,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Canada,2024,395.56401895362035,828.9023520592951,1224.4663710129155,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Mexico,2024,360.0077026431826,748.2935397878578,1108.3012424310405,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Australia,2024,435.12042084898246,1152.3497817437724,1587.470202592755,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,India,2024,281.7838067602195,1906.3299061254756,2188.1137128856953,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Indonesia,2024,283.11716862186086,1907.6383260027314,2190.7554946245923,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Philippines,2024,308.8954979469283,3861.8180730751874,4170.7135710221155,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Singapore,2024,367.5634198591506,4684.415483784709,5051.97890364386,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Thailand,2024,289.783977930068,728.809439666018,1018.5934175960859,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,China,2024,350.2297156578122,1557.4441026352383,1907.6738182930505,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Japan,2024,477.78800042150783,2237.1564040948106,2714.944404516318,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Russia,2024,316.4512151628963,317.3425265974351,633.7937417603314,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,South Korea,2024,511.12204696254315,1823.663656871225,2334.785703833768,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Taipei,2024,376.0080449828796,4913.82215666419,5289.830201647069,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,South Arabia,2024,472.01009902106165,4952.993979606764,5425.004078627825,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,South Africa,2024,541.3449158264153,4957.154068615086,5498.498984441501,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Turkey,2024,323.56247842498385,1100.3411347596225,1423.9036131846065,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Belgium,2024,509.34423114702133,2305.997164401543,2815.3413955485644,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,France,2024,456.8986645891256,3002.3183138109316,3459.216978400057,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Germany,2024,463.1210199434522,3054.098496185734,3517.219516129186,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Italy,2024,413.3421771088393,3812.1274245290083,4225.4696016378475,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Netherlands,2024,501.3440599771728,3968.9234481257995,4470.267508102972,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Spain,2024,388.8972096454133,2399.9868544687083,2788.8840641141214,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,United Kingdom,2024,451.5652171425599,2540.781137904567,2992.346355047127,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Czech Republic,2024,398.2307426769032,2353.5053573797713,2751.7361000566743,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Finland,2024,512.0109548703041,3471.827418403778,3983.838373274082,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Hungary,2024,410.67545338555647,3968.5506473960195,4379.226100781576,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Norway,2024,588.9014888916258,4012.190647229081,4601.092136120707,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Poland,2024,415.56444687824165,2119.7105442961038,2535.2749911743454,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Sweden,2024,538.6781921031325,2460.3638290269223,2999.0420211300548,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Oman,2024,424.4535259558511,3916.2027609787324,4340.6562869345835,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,United Arab Emirates,2024,424.4535259558511,1455.8480204212885,1880.3015463771396,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Malaysia,2024,388.8972096454133,892.0424574286036,1280.9396670740168,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Saudi Arabia,2024,424.4535259558511,371.2329730071686,795.6864989630196,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Greece,2024,408.89763757003453,2963.41830061051,3372.3159381805444,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Austria,2024,462.2321120356913,3678.8884977338794,4141.12060976957,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Switzerland,2024,491.12161903792196,4920.728971107492,5411.850590145414,3.959305303421943,Liquid methanol at STP
FTdiesel,SMR,BEC,nuke,SMR_H_BEC_C_nuke_E,Portugal,2024,404.45309803122984,3309.1448992843507,3713.5979973155804,3.959305303421943,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,United States,2024,630.0889371567204,1587.0968436044013,2217.185780761122,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Brazil,2024,642.6907158998547,3533.3389298487673,4176.029645748622,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Canada,2024,560.7791540694811,1042.3864344849235,1603.1655885544046,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Mexico,2024,510.3720390969435,952.0592200649921,1462.4312591619357,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Australia,2024,616.8570694764292,1454.4952993550755,2071.3523688315045,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,India,2024,399.4763861573607,2437.3888585158243,2836.865244673185,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Indonesia,2024,401.36665296883086,2439.1999481642642,2840.566601133095,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Philippines,2024,437.9118113239205,4956.57351182462,5394.48532314854,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Singapore,2024,521.0835510286076,6001.218117394579,6522.301668423187,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Thailand,2024,410.81798702618164,922.7896746285743,1333.607661654756,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,China,2024,496.5100824794956,1976.7776806088395,2473.287763088335,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Japan,2024,677.3456074434743,2854.7347564513575,3532.080363894832,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Russia,2024,448.62332325558486,396.80571165177514,845.42903490736,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,South Korea,2024,724.6022777302283,2324.933988377734,3049.536266107962,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Taipei,2024,533.0552408345853,6278.192247257826,6811.247488092412,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,South Arabia,2024,669.1544512604371,6356.4596724420235,7025.61412370246,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,South Africa,2024,767.4483254568853,6362.35730489381,7129.805630350695,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Turkey,2024,458.7047462500924,1403.155090170475,1861.8598364205673,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Belgium,2024,722.0819219816015,2933.129926868403,3655.2118488500046,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,France,2024,647.7314273971084,3833.2713426899677,4481.002770087076,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Germany,2024,656.5526725173025,3897.848009106779,4554.400681624082,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Italy,2024,585.9827115557499,4876.4522263296085,5462.4349378853585,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Netherlands,2024,710.7403211127805,5078.706602099454,5789.446923212235,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Spain,2024,551.3278200121304,3066.511968092559,3617.8397881046894,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,United Kingdom,2024,640.1703601512279,3244.286309076225,3884.456669227453,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Czech Republic,2024,564.5596876924213,3015.1668931715117,3579.726580863933,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Finland,2024,725.8624556045418,4437.511995174542,5163.374450779083,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Hungary,2024,582.2021779328095,5091.257737659267,5673.459915592077,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Norway,2024,834.8678417326544,5127.358475603365,5962.22631733602,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Poland,2024,589.1331562415335,2714.534676906633,3303.6678331481667,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Sweden,2024,763.667791833945,3135.532170782474,3899.1999626164193,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Oman,2024,601.7349349846679,5020.258193717784,5621.993128702452,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,United Arab Emirates,2024,601.7349349846679,1850.8292023104177,2452.564137295086,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Malaysia,2024,551.3278200121304,1133.731426032388,1685.0592460445184,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Saudi Arabia,2024,601.7349349846679,459.2736810323156,1061.0086160169835,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Greece,2024,579.6818221841826,3794.620918386508,4374.302740570691,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Austria,2024,655.2924946429893,4702.227892013672,5357.520386656662,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Switzerland,2024,696.2482755581759,6287.98382934124,6984.232104899416,-1.440646926727612,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,nuke,SMRCCS_H_BEC_C_nuke_E,Portugal,2024,573.3809328126155,4242.642312329726,4816.023245142342,-1.440646926727612,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,United States,2024,678.10165,1843.103691347343,2521.205341347343,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,Brazil,2024,691.663683,1733.3520429581463,2425.0157259581465,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,Canada,2024,603.5104685,1810.4974984470396,2414.0079669470397,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,Mexico,2024,549.2623365,1709.7785603671582,2259.040896867158,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,Australia,2024,663.86151535,1845.0527447234854,2508.9142600734854,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,India,2024,429.91644610000003,1712.9886825241126,2142.905128624113,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,Indonesia,2024,431.95075105,1714.1853534311126,2146.136104481113,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,Philippines,2024,471.28064674999996,1699.5478786354365,2170.8285253854365,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,Singapore,2024,560.7900645499999,1789.6880447411406,2350.4781092911408,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,Thailand,2024,442.1222758,1720.0321429816913,2162.154418781691,-2.6942236878940156,Liquid methanol at STP
FTdiesel,LTE,BEC,nuke,LTE_H_BEC_C_nuke_E,China,2024,534.3441002,1787.11195063004,2321.45605083004,-2.6942236878940156,Liquid methanol at STP
