Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],LCOF [$/tonne],Emissions [kg CO2e / kg fuel],Comment
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Philippines,1,2024,397.3207138988786,4845.641969671953,5242.962683570831,6.399286521587538,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Netherlands,1,2024,644.8600939250864,5132.495686086495,5777.355780011581,5.687197217239711,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Norway,1,2024,757.4819365698045,4926.784645848541,5684.266582418346,5.193094434631015,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Oman,1,2024,545.9586788106893,5040.856985781796,5586.815664592485,6.30378766444468,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Italy,1,2024,531.6665667999383,5436.190686376129,5967.857253176067,5.817989130283189,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Austria,1,2024,594.5518596472427,4925.697802190229,5520.249661837472,5.361255465686916,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Finland,1,2024,658.5805214554075,4301.387198985939,4959.9677204413465,5.294821478109276,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Portugal,1,2024,520.2328771913375,4178.610258843766,4698.843136035103,5.475438881835984,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Germany,1,2024,595.695228608103,4096.3012522706,4691.996480878704,5.9217922358732515,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Greece,1,2024,525.9497219956379,3942.5590386878534,4468.508760683491,5.830445502953997,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,France,1,2024,587.6916458820823,3880.6348713950074,4468.32651727709,5.247072049537848,liquid Fischer--Tropsch diesel fuel at STP
